 timedelta, ntokenstitle, ntokenscontent, nuniquetokens, nnonstopwords, nnonstopuniquetokens, numhrefs, numselfhrefs, numimgs, numvideos, averagetokenlength, numkeywords, datachannelislifestyle, datachannelisentertainment, datachannelisbus, datachannelissocmed, datachannelistech, datachannelisworld, kwminmin, kwmaxmin, kwavgmin, kwminmax, kwmaxmax, kwavgmax, kwminavg, kwmaxavg, kwavgavg, selfreferenceminshares, selfreferencemaxshares, selfreferenceavgsharess, weekdayismonday, weekdayistuesday, weekdayiswednesday, weekdayisthursday, weekdayisfriday, weekdayissaturday, weekdayissunday, isweekend, LDA00, LDA01, LDA02, LDA03, LDA04, globalsubjectivity, globalsentimentpolarity, globalratepositivewords, globalratenegativewords, ratepositivewords, ratenegativewords, avgpositivepolarity, minpositivepolarity, maxpositivepolarity, avgnegativepolarity, minnegativepolarity, maxnegativepolarity, titlesubjectivity, titlesentimentpolarity, abstitlesubjectivity, abstitlesentimentpolarity, shares
731,12,463,0.504347825,0.999999996,0.631578945,1,1,4,0,4.362850972,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02223351,0.416822228,0.022226892,0.022333312,0.516384059,0.402304293,0.113167839,0.062634989,0.017278618,0.783783784,0.216216216,0.222137632,0.033333333,0.5,-0.189409722,-0.4,-0.125,0.066666667,0.033333333,0.433333333,0.033333333,598
731,11,1005,0.431726907,0.999999998,0.556748465,21,21,20,0,4.655721393,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.157895,1,0,0,0,0,0,0,0,0.022223301,0.282943913,0.022223078,0.022222921,0.650386787,0.509792164,0.273728465,0.075621891,0.014925373,0.835164835,0.164835165,0.408075302,0.1,1,-0.215,-0.5,-0.05,0,0,0.5,0,217
731,8,403,0.516042779,0.999999996,0.617647056,3,3,1,0,4.081885856,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,545,545,1,0,0,0,0,0,0,0,0.025005366,0.333024071,0.025003599,0.02500542,0.591961544,0.518465543,0.069395694,0.049627792,0.039702233,0.555555556,0.444444444,0.280465368,0.05,0.6,-0.172395833,-0.4,-0.1,0.75,-0.125,0.25,0.125,3200
731,7,251,0.615702477,0.999999994,0.71341463,1,1,1,1,4.80876494,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.022422714,0.417899307,0.022363715,0.022226628,0.515087637,0.462730756,-0.034648206,0.027888446,0.059760956,0.318181818,0.681818182,0.178917749,0.1,0.333333333,-0.150925926,-0.4,-0.05,0.375,-0.0625,0.125,0.0625,545
731,11,317,0.611464966,0.999999995,0.729468596,7,6,1,0,5.239747634,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,638,3300,1559.5,1,0,0,0,0,0,0,0,0.040000525,0.040000131,0.839996024,0.040000069,0.040003251,0.37473545,0.091269841,0.03785489,0.018927445,0.666666667,0.333333333,0.316468254,0.033333333,0.8,-0.188888889,-0.3,-0.125,0.483333333,0.416666667,0.016666667,0.416666667,1800
731,12,177,0.741379306,0.999999992,0.822580639,4,3,1,0,5.056497175,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1500,1300,1,0,0,0,0,0,0,0,0.023994561,0.6650066,0.022507438,0.266240779,0.022250622,0.574358974,0.236130536,0.06779661,0.011299435,0.857142857,0.142857143,0.416919192,0.033333333,1,-0.166666667,-0.2,-0.133333333,0.5,0.5,0,0.5,1200
731,6,109,0.66666666,0.999999982,0.736842092,3,2,1,0,4.733944954,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,821,821,821,1,0,0,0,0,0,0,0,0.203151332,0.473664667,0.033341285,0.033342921,0.256499796,0.593006993,0.24020979,0.091743119,0.018348624,0.833333333,0.166666667,0.322272727,0.1,0.75,-0.1,-0.1,-0.1,0,0,0.5,0,732
731,11,399,0.597989948,0.999999996,0.806034479,8,0,1,0,4.578947368,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028574431,0.028659581,0.485075401,0.028572698,0.429117888,0.564637446,0.107856466,0.042606516,0.022556391,0.653846154,0.346153846,0.358416094,0.1,1,-0.310185185,-0.5,-0.1,0,0,0.5,0,1200
731,13,460,0.499999999,0.999999996,0.675572517,4,4,1,0,4.460869565,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1400,3500,2366.666667,1,0,0,0,0,0,0,0,0.020034905,0.02012913,0.020003244,0.02000165,0.91983107,0.514475108,0.180384199,0.036956522,0.008695652,0.80952381,0.19047619,0.373083779,0.1,1,-0.260416667,-0.5,-0.125,0,0,0.5,0,2800
731,9,443,0.46712018,0.999999996,0.588679243,3,1,1,0,5.013544018,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.033338179,0.033337825,0.702038878,0.197948153,0.033336965,0.419907407,0.066666667,0.038374718,0.022573363,0.62962963,0.37037037,0.335294118,0.1,0.5,-0.28,-0.4,-0.2,0,0,0.5,0,495
731,8,218,0.662983422,0.999999992,0.687999994,14,3,11,0,4.435779817,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3900,3900,3900,1,0,0,0,0,0,0,0,0.199267879,0.247738782,0.020096513,0.512673526,0.0202233,0.521929825,0.299122807,0.055045872,0.018348624,0.75,0.25,0.536111111,0.1,1,-0.2375,-0.25,-0.2,0.5,0.5,0,0.5,690
731,12,988,0.427983539,0.999999998,0.546728971,19,19,20,0,4.696356275,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.157895,1,0,0,0,0,0,0,0,0.02500065,0.479220626,0.025000508,0.025120888,0.445657329,0.521697461,0.269174923,0.074898785,0.013157895,0.850574713,0.149425287,0.414875687,0.1,1,-0.213461538,-0.5,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,1300
731,6,374,0.640540539,0.999999995,0.828054295,7,0,1,0,4.909090909,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.206645981,0.146094706,0.276025438,0.025050169,0.346183705,0.398739496,0.121796218,0.037433155,0.018716578,0.666666667,0.333333333,0.360969388,0.1,0.8,-0.130357143,-0.2,-0.05,0,0,0.5,0,552
731,5,356,0.618233616,0.999999996,0.766233763,3,3,12,1,4.471910112,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,2500,2100,1,0,0,0,0,0,0,0,0.45649731,0.482185457,0.020016939,0.021296479,0.020003816,0.435975299,0.176737968,0.061797753,0.014044944,0.814814815,0.185185185,0.359417552,0.033333333,1,-0.372619048,-0.7,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,631
731,9,1226,0.410172272,0.999999999,0.616959063,10,10,1,1,4.393964111,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,992,4700,2858.4,1,0,0,0,0,0,0,0,0.02984545,0.193937147,0.028838194,0.718058372,0.029320838,0.40802236,0.106608073,0.022838499,0.01141925,0.666666667,0.333333333,0.394940476,0.0625,1,-0.257738095,-1,-0.1,0,0,0.5,0,4800
731,10,1121,0.450678733,0.999999999,0.629464285,15,11,1,0,4.790365745,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,757,5400,2795.7,1,0,0,0,0,0,0,0,0.035536467,0.033765068,0.033636217,0.86297513,0.034087118,0.49729249,0.15961039,0.056199822,0.01338091,0.807692308,0.192307692,0.372304679,0.033333333,1,-0.316666667,-0.8,-0.15,0,0,0.5,0,851
730,12,288,0.589473682,0.999999994,0.726190472,5,2,0,0,4.381944444,6,0,0,0,0,0,1,217,504,421.75,0,17100,3616.666667,0,2019.346154,804.3803114,3100,3100,3100,0,1,0,0,0,0,0,0,0.033832148,0.034390333,0.861913223,0.033371752,0.036492544,0.449867725,0.155555556,0.041666667,0.010416667,0.8,0.2,0.363888889,0.166666667,1,-0.366666667,-0.8,-0.1,0,0,0.5,0,755
730,10,414,0.606796115,0.999999996,0.777343747,8,0,1,0,4.980676329,6,0,0,0,0,0,1,217,504,408.3333333,0,17100,3516.666667,0,2019.346154,728.2303114,0,0,0,0,1,0,0,0,0,0,0,0.033333839,0.03333348,0.700025925,0.199971649,0.033335108,0.343411291,0.0101736,0.028985507,0.038647343,0.428571429,0.571428571,0.299597763,0.1,0.5,-0.176128472,-0.7,-0.05,0.3,0.2,0.2,0.2,468
730,11,134,0.702290071,0.999999988,0.785714276,4,2,9,0,4.47761194,10,0,0,0,0,1,0,217,462,299.8333333,0,17100,8810,0,2318.47619,1184.560009,727,727,727,0,1,0,0,0,0,0,0,0.02016385,0.120197075,0.020001383,0.020030674,0.819607018,0.406818182,0.135795455,0.02238806,0.007462687,0.75,0.25,0.412121212,0.136363636,0.8,-0.15,-0.15,-0.15,0,0,0.5,0,4600
730,11,281,0.610714284,0.999999994,0.766467061,5,4,1,0,4.608540925,4,0,1,0,0,0,0,217,593,461,0,17100,5725,0,2019.346154,1114.024038,951,951,951,0,1,0,0,0,0,0,0,0.050004724,0.524960379,0.32400695,0.051027915,0.050000032,0.43421846,0.089925402,0.046263345,0.021352313,0.684210526,0.315789474,0.322211122,0.136363636,0.5,-0.278472222,-0.5,-0.05,0,0,0.5,0,1300
730,12,499,0.513026051,0.999999997,0.662251653,14,1,1,0,5.084168337,10,1,0,0,0,0,0,217,1500,581.4,0,17100,3460,0,2193.25,884.8519963,1300,1300,1300,0,1,0,0,0,0,0,0,0.02024897,0.132822047,0.120267102,0.020092331,0.706569549,0.394949495,0.091540404,0.028056112,0.01002004,0.736842105,0.263157895,0.358549784,0.1,0.5,-0.235,-0.5,-0.1,0.3,0,0.2,0,1200
730,9,268,0.477272725,0.999999994,0.587878784,5,2,9,0,4.858208955,10,0,0,0,0,1,0,217,761,407.5,0,17100,7690,0,2153.666667,1191.159056,0,0,0,0,1,0,0,0,0,0,0,0.020195715,0.020239274,0.096190442,0.266746924,0.596627646,0.405909091,0.102272727,0.026119403,0.007462687,0.777777778,0.222222222,0.28538961,0.136363636,0.4,-0.3,-0.3,-0.3,0,0,0.5,0,1100
730,7,925,0.427947598,0.999999998,0.549413734,20,20,20,0,4.673513514,8,0,0,0,0,1,0,217,536,305.5,480,17100,11814.25,480,2102.771429,1539.417214,545,16000,3151.157895,0,1,0,0,0,0,0,0,0.025000163,0.328182233,0.025000447,0.025000108,0.59681705,0.503184097,0.276370016,0.077837838,0.018378378,0.808988764,0.191011236,0.422571549,0.1,1,-0.198039216,-0.5,-0.025,0,0,0.5,0,1500
730,10,261,0.548262546,0.999999995,0.595854919,20,3,16,0,4.850574713,7,0,0,0,0,0,0,217,761,531,0,17100,5157.142857,0,4659.5,1399.692308,2700,2700,2700,0,1,0,0,0,0,0,0,0.180488872,0.028601891,0.028573976,0.733243613,0.029091648,0.628888889,0.094166667,0.034482759,0.022988506,0.6,0.4,0.516666667,0.25,1,-0.497916667,-0.6,-0.1875,0.1,-0.1,0.4,0.1,2400
730,13,306,0.534653464,0.999999995,0.704918029,3,2,1,0,4.578431373,10,0,0,1,0,0,0,217,5700,1006.875,0,17100,8571.1,0,5700,1802.972938,0,0,0,0,1,0,0,0,0,0,0,0.326236722,0.275804959,0.02000487,0.020000531,0.357952918,0.39508658,0.208311688,0.049019608,0,1,0,0.298582251,0.0625,0.8,0,0,0,0.666666667,0.333333333,0.166666667,0.333333333,1200
730,10,909,0.449612403,0.999999998,0.669980118,3,2,1,1,4.343234323,5,0,1,0,0,0,0,217,593,405,0,17100,4340,0,2019.346154,713.9192308,20900,20900,20900,0,1,0,0,0,0,0,0,0.040000156,0.839895493,0.040000332,0.040103943,0.040000075,0.470415526,0.175156632,0.064906491,0.0220022,0.746835443,0.253164557,0.381027588,0.0625,1,-0.258263889,-1,-0.025,0.4,0.1,0.1,0.1,1700
730,12,999,0.424089068,0.999999998,0.556074765,21,20,20,0,4.736736737,7,0,0,0,0,1,0,217,343,242.2,0,17100,12214.28571,0,2318.47619,1466.210433,545,16000,3151.157895,0,1,0,0,0,0,0,0,0.028944227,0.028790876,0.028572266,0.02859147,0.88510116,0.525368806,0.310978649,0.085085085,0.012012012,0.87628866,0.12371134,0.422460402,0.1,1,-0.222916667,-0.5,-0.05,0.8,0.4,0.3,0.4,1200
730,12,1011,0.413897281,0.999999998,0.546325878,20,20,20,0,4.582591494,7,0,0,0,0,1,0,217,343,238,0,17100,13314.28571,0,2318.47619,1645.533414,545,16000,3151.157895,0,1,0,0,0,0,0,0,0.028651326,0.193161072,0.028572101,0.028571623,0.721043879,0.509571786,0.293015129,0.076162216,0.011869436,0.865168539,0.134831461,0.41949092,0.1,1,-0.222916667,-0.5,-0.05,0.3,0.1,0.2,0.1,500
729,10,413,0.606435642,0.999999996,0.728571426,6,1,13,0,4.702179177,6,0,1,0,0,0,0,217,598,469.3333333,0,17100,3833.333333,0,1953.144444,707.2407407,527,527,527,0,0,1,0,0,0,0,0,0.033381668,0.409319308,0.033333752,0.490631401,0.033333871,0.446548392,0.156425866,0.041162228,0.012106538,0.772727273,0.227272727,0.344652406,0.033333333,0.8,-0.408333333,-0.7,-0.125,0.066666667,0.033333333,0.433333333,0.033333333,455
729,9,180,0.6300578,0.999999989,0.82022471,1,1,0,0,4.361111111,7,0,0,0,0,1,0,217,462,278.8333333,0,17100,12400,0,2082.425,1516.040684,0,0,0,0,0,1,0,0,0,0,0,0.177198352,0.028926744,0.028585921,0.028574566,0.736714416,0.3675,0.0875,0.016666667,0.011111111,0.6,0.4,0.453333333,0.16,0.6,-0.1625,-0.2,-0.125,0,0,0.5,0,1100
729,9,759,0.498666666,0.999999998,0.692810456,17,9,1,0,4.657444005,6,0,0,1,0,0,0,217,690,444,0,17100,3498.333333,0,1953.144444,649.6074074,767,6800,2989,0,0,1,0,0,0,0,0,0.866360651,0.03340673,0.033352581,0.033380815,0.033499222,0.601256841,0.10764008,0.040843215,0.009222661,0.815789474,0.184210526,0.283895406,0.033333333,0.7,-0.349404762,-0.5,-0.2,0,0,0.5,0,459
729,13,1226,0.43619683,0.999999999,0.645863569,26,0,1,0,4.501631321,8,0,0,0,0,1,0,217,343,280,0,17100,8550,0,2339.52,1048.310288,0,0,0,0,0,1,0,0,0,0,0,0.025031059,0.025006641,0.025042114,0.025003743,0.899916442,0.462272437,0.16016458,0.055464927,0.020391517,0.731182796,0.268817204,0.369680418,0.033333333,1,-0.233428571,-1,-0.071428571,0,0,0.5,0,1400
729,6,241,0.659574465,0.999999993,0.815068488,5,5,1,0,4.850622407,5,0,1,0,0,0,0,217,598,469.3333333,0,17100,4600,0,1953.144444,848.6888889,475,4400,2691.666667,0,0,1,0,0,0,0,0,0.040019141,0.839602935,0.040000321,0.040377025,0.040000578,0.518181818,0.136631016,0.033195021,0.012448133,0.727272727,0.272727273,0.318465909,0.1,0.5,-0.130555556,-0.166666667,-0.1,0,0,0.5,0,6400
729,9,168,0.778481008,0.99999999,0.865384607,6,4,11,0,4.678571429,9,0,0,0,1,0,0,217,690,572,0,17100,3110,0,2322.5,831.5104938,6600,6600,6600,0,0,1,0,0,0,0,0,0.023085478,0.022320498,0.022381045,0.909619491,0.022593488,0.637719298,0.087982456,0.071428571,0.047619048,0.6,0.4,0.492361111,0.1,1,-0.502083333,-1,-0.15,1,-1,0.5,1,4800
729,10,1121,0.418099547,0.999999999,0.562322945,20,20,19,0,4.609277431,8,0,0,0,0,1,0,217,462,279.125,1300,17100,13950,726.6,2339.52,1777.330599,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.025026921,0.173139647,0.025010498,0.025002302,0.751820632,0.522507091,0.226224623,0.073148974,0.022301517,0.76635514,0.23364486,0.429110442,0.1,1,-0.295666667,-0.8,-0.05,0.2,-0.1,0.3,0.1,695
729,7,1174,0.45790378,0.999999999,0.653791129,32,0,1,0,4.637989779,8,0,0,0,0,0,0,217,761,517,0,17100,3932.625,0,4151,858.1430556,0,0,0,0,0,1,0,0,0,0,0,0.148105207,0.158203278,0.025093602,0.643597124,0.025000789,0.460383896,0.047830196,0.038330494,0.028109029,0.576923077,0.423076923,0.376352814,0.0625,1,-0.34983165,-1,-0.075,0,0,0.5,0,341
729,7,376,0.569014083,0.999999996,0.686695276,3,2,0,11,4.457446809,9,0,1,0,0,0,0,217,1200,675,0,17100,4055.555556,0,5428.571429,1084.446208,1100,1100,1100,0,0,1,0,0,0,0,0,0.02227281,0.910828408,0.02224,0.022432573,0.022226209,0.484895833,0.219791667,0.04787234,0.005319149,0.9,0.1,0.452314815,0.1,0.8,-0.283333333,-0.4,-0.166666667,0.1,0,0.4,0,1900
729,9,142,0.714285709,0.999999986,0.917808207,3,2,0,1,4.542253521,6,0,0,0,0,0,0,217,2100,937.6,0,17100,9866.666667,0,8566.666667,3492.730423,2500,2500,2500,0,0,1,0,0,0,0,0,0.03338682,0.033740815,0.033351496,0.866183475,0.033337393,0.489583333,0.002083333,0.042253521,0.028169014,0.6,0.4,0.341666667,0.1,0.5,-0.48125,-1,-0.3,0.54375,-0.25625,0.04375,0.25625,1200
729,9,825,0.438036809,0.999999998,0.556797019,23,21,19,0,4.736969697,10,0,0,0,0,0,0,217,1200,482.1666667,0,17100,9560,0,5428.571429,1775.371964,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.020054856,0.520756024,0.020019421,0.119150879,0.32001882,0.52453824,0.302715969,0.087272727,0.016969697,0.837209302,0.162790698,0.43040885,0.1,1,-0.210119048,-0.5,-0.05,0.5,0.25,0,0.25,450
729,9,883,0.441753171,0.999999998,0.56637168,19,19,19,0,4.702151755,8,0,0,0,0,1,0,217,593,310.375,1200,17100,11962.5,726.6,2082.425,1596.953099,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.025106789,0.334528309,0.025013137,0.025429596,0.589922168,0.528352626,0.311805477,0.082672707,0.014722537,0.848837209,0.151162791,0.439581332,0.1,1,-0.213461538,-0.5,-0.05,0,0,0.5,0,663
729,6,1125,0.427787934,0.999999999,0.549450549,36,30,19,0,4.710222222,10,0,0,0,0,1,0,217,1200,428.625,0,17100,9595.6,0,5428.571429,1740.779797,545,16000,2744.375,0,0,1,0,0,0,0,0,0.020089558,0.413862516,0.020045003,0.02032709,0.525675834,0.494428662,0.275997249,0.064,0.015111111,0.808988764,0.191011236,0.422391174,0.1,1,-0.18732493,-0.5,-0.05,0,0,0.5,0,302
729,10,498,0.534979423,0.999999997,0.701694913,7,0,1,0,4.881526104,6,0,0,0,0,0,1,217,3600,1201.75,0,17100,4000,0,3600,1232.381217,0,0,0,0,0,1,0,0,0,0,0,0.033385993,0.033348473,0.533041959,0.033334209,0.366889367,0.51846162,0.154400275,0.048192771,0.020080321,0.705882353,0.294117647,0.331475469,0.1,0.7,-0.193055556,-0.5,-0.05,0,0,0.5,0,971
729,12,540,0.370441458,0.999999996,0.505415161,1,1,10,0,4.151851852,10,0,0,0,0,0,1,217,598,370,0,17100,5913.4,0,1968.631579,1047.397646,0,0,0,0,0,1,0,0,0,0,0,0.020001341,0.020323458,0.602205506,0.02006863,0.337401065,0.38709596,0.041767677,0.02037037,0.016666667,0.55,0.45,0.345730028,0.033333333,1,-0.283333333,-0.5,-0.1,0,0,0.5,0,1400
729,12,855,0.438534278,0.999999998,0.652654866,5,0,1,0,4.300584795,8,0,1,0,0,0,0,217,710,506.6666667,0,17100,2801.25,0,1953.144444,512.0555556,0,0,0,0,0,1,0,0,0,0,0,0.025007342,0.34276206,0.580514415,0.026597255,0.025118929,0.493133402,0.259705371,0.060818713,0.014035088,0.8125,0.1875,0.459168748,0.033333333,1,-0.260763889,-0.6,-0.125,0.1,0.2,0.4,0.2,1000
729,11,223,0.662162159,0.999999992,0.82575757,5,3,0,0,4.551569507,6,1,0,0,0,0,0,217,1900,748.2,0,17100,4516.666667,0,1953.144444,1206.957407,6700,16700,11700,0,0,1,0,0,0,0,0,0.033492505,0.217048888,0.03335475,0.033489197,0.68261466,0.371895425,0.102941176,0.049327354,0.01793722,0.733333333,0.266666667,0.254545455,0.1,0.5,-0.1875,-0.4,-0.1,0,0,0.5,0,1900
729,11,349,0.583333332,0.999999995,0.71363636,10,4,1,0,4.802292264,5,0,1,0,0,0,0,217,593,461,0,17100,4760,0,1953.144444,935.4888889,0,0,0,0,0,1,0,0,0,0,0,0.040002813,0.041827192,0.257893816,0.620276089,0.04000009,0.439393939,0.275895317,0.040114613,0.00286533,0.933333333,0.066666667,0.454978355,0.033333333,1,-0.3,-0.3,-0.3,0,0,0.5,0,1100
729,7,1007,0.437751004,0.999999998,0.565084226,24,23,20,0,4.793445879,10,1,0,0,0,0,0,217,2600,889.25,0,17100,5375.6,0,3600,1487.910936,543,16000,3095.952381,0,0,1,0,0,0,0,0,0.020225791,0.140656485,0.020013548,0.135189222,0.683914954,0.511071534,0.253188543,0.075471698,0.017874876,0.808510638,0.191489362,0.415878332,0.1,1,-0.2625,-0.5,-0.05,0,0,0.5,0,1100
729,13,464,0.546666665,0.999999996,0.735849054,3,3,8,1,4.4375,6,0,1,0,0,0,0,217,631,480.3333333,0,17100,4383.333333,0,1953.144444,826.6296296,569,3100,1834.5,0,0,1,0,0,0,0,0,0.033333895,0.67726811,0.033344649,0.222523825,0.033529521,0.426085176,0.218591319,0.056034483,0.00862069,0.866666667,0.133333333,0.34280303,0.033333333,1,-0.170138889,-0.3,-0.1,0,0,0.5,0,1500
729,9,233,0.552884613,0.999999992,0.714285709,5,1,1,0,4.635193133,4,0,0,1,0,0,0,217,425,321,0,17100,5075,0,1953.144444,801.9111111,2000,2000,2000,0,0,1,0,0,0,0,0,0.561963307,0.288035112,0.050000565,0.050000593,0.050000423,0.183226496,0.022222222,0.030042918,0.012875536,0.7,0.3,0.283333333,0.1,0.7,-0.118518519,-0.155555556,-0.1,0,0,0.5,0,2000
729,9,167,0.680981591,0.99999999,0.829999992,2,1,0,1,4.856287425,6,0,0,0,0,0,0,217,2100,917,0,17100,9900,0,8566.666667,3487.087566,0,0,0,0,0,1,0,0,0,0,0,0.033402635,0.033452981,0.218717016,0.68095191,0.033475458,0.741666667,0.175,0.053892216,0.017964072,0.75,0.25,0.377777778,0.1,1,-0.433333333,-0.5,-0.3,0.95,0.65,0.45,0.65,5700
729,11,825,0.476600985,0.999999998,0.711790391,5,3,10,1,4.419393939,8,0,0,0,0,0,0,217,10000,2818,0,17100,8937.5,0,11800,3987.422817,4200,5800,5000,0,0,1,0,0,0,0,0,0.154913687,0.025116684,0.025057707,0.769840842,0.025071081,0.46053228,0.152174479,0.038787879,0.015757576,0.711111111,0.288888889,0.4440625,0.1,1,-0.320833333,-1,-0.033333333,1,0.5,0.5,0.5,7100
729,11,1099,0.412304866,0.999999999,0.557377048,28,24,20,0,4.583257507,10,1,0,0,0,0,0,217,823,339.5714286,0,17100,8262.3,0,2011.392857,1159.559979,545,16000,3151.157895,0,0,1,0,0,0,0,0,0.020032136,0.114986009,0.020089953,0.020018324,0.824873578,0.525323614,0.267733639,0.068243858,0.015468608,0.815217391,0.184782609,0.41482886,0.1,1,-0.267647059,-1,-0.025,0.3125,0.2375,0.1875,0.2375,1200
729,7,263,0.623076921,0.999999993,0.808219173,2,1,0,0,4.353612167,10,0,0,0,0,1,0,217,823,373.875,0,17100,8912.3,0,2082.425,1225.842765,0,0,0,0,0,1,0,0,0,0,0,0.0200199,0.020152921,0.138719221,0.020012238,0.801095719,0.491230275,0.02607876,0.049429658,0.041825095,0.541666667,0.458333333,0.368598069,0.136363636,0.6,-0.343939394,-0.8,-0.05,0,0,0.5,0,705
729,10,468,0.534216334,0.999999996,0.722433457,7,6,1,0,4.52991453,5,0,0,1,0,0,0,217,425,321,0,17100,4060,0,1953.144444,641.5288889,699,2000,1199.8,0,0,1,0,0,0,0,0,0.839957944,0.040002716,0.040024554,0.040014536,0.04000025,0.438277512,0.023185805,0.036324786,0.014957265,0.708333333,0.291666667,0.27526738,0.1,0.5,-0.523809524,-1,-0.166666667,0.333333333,0.25,0.166666667,0.25,1900
729,7,346,0.564564563,0.999999995,0.709844556,13,2,11,0,4.274566474,6,0,0,0,0,0,0,217,690,513.25,0,17100,6016.666667,0,4151,1437.015741,20500,29900,25200,0,0,1,0,0,0,0,0,0.033431483,0.227424458,0.033337455,0.672261269,0.033545335,0.517505411,0.098971861,0.046242775,0.020231214,0.695652174,0.304347826,0.325284091,0.136363636,1,-0.347619048,-0.7,-0.166666667,0.454545455,0.136363636,0.045454545,0.136363636,3800
729,9,455,0.495594713,0.999999996,0.659003829,10,5,1,0,4.694505495,9,1,0,0,0,0,0,217,2600,1095.5,0,17100,3880.333333,0,3600,1366.793827,2000,4900,3500,0,0,1,0,0,0,0,0,0.155015796,0.022314514,0.158795648,0.022463501,0.64141054,0.468743079,0.144629014,0.050549451,0.01978022,0.71875,0.28125,0.35320911,0.033333333,0.8,-0.211640212,-0.5,-0.071428571,0.288888889,0.177777778,0.211111111,0.177777778,2300
729,9,81,0.78749999,0.99999998,0.939999981,2,1,0,0,4.518518519,8,0,1,0,0,0,0,217,711,394.2857143,0,17100,9376.375,0,2011.392857,1334.269974,0,0,0,0,0,1,0,0,0,0,0,0.053818725,0.508165058,0.025307344,0.025389231,0.387319643,0.4,0.016666667,0.024691358,0.012345679,0.666666667,0.333333333,0.15,0.1,0.2,-0.2,-0.2,-0.2,0,0,0.5,0,575
729,11,308,0.633116881,0.999999995,0.806451609,8,4,1,0,4.733766234,4,0,1,0,0,0,0,217,1900,820.75,1900,17100,6425,1291,1953.144444,1644.361111,873,10900,4657.666667,0,0,1,0,0,0,0,0,0.05000728,0.052215247,0.050153486,0.796556685,0.051067303,0.539984127,0.126428571,0.045454545,0.012987013,0.777777778,0.222222222,0.385884354,0.1,0.7,-0.45625,-0.8,-0.1,0,0,0.5,0,1800
729,11,235,0.643776821,0.999999993,0.801369858,5,4,0,0,5.09787234,10,0,0,0,0,1,0,217,823,379.8333333,0,17100,6112.3,0,2154.6,960.9860354,0,0,0,0,0,1,0,0,0,0,0,0.020062533,0.020030913,0.020027281,0.02000959,0.919869684,0.510267857,0.285491071,0.046808511,0.012765957,0.785714286,0.214285714,0.449350649,0.214285714,0.8,-0.125,-0.125,-0.125,0.4,0.1,0.1,0.1,1600
729,13,141,0.643939389,0.999999988,0.790123447,6,1,1,0,4.588652482,6,0,0,0,0,1,0,217,1300,576.75,0,17100,6516.666667,0,2082.425,1166.81713,0,0,0,0,0,1,0,0,0,0,0,0.033403875,0.034186887,0.036116614,0.033378585,0.862914038,0.44592803,0.240340909,0.042553191,0,1,0,0.320454545,0.136363636,0.5,0,0,0,0,0,0.5,0,1900
729,6,389,0.555555554,0.999999995,0.725581392,9,5,1,1,4.316195373,7,0,0,0,0,0,1,217,495,402.3333333,0,17100,2914.285714,0,1953.144444,542.0410431,1300,1300,1300,0,0,1,0,0,0,0,0,0.028725098,0.028577794,0.497387712,0.028574488,0.416734908,0.614920635,0.138498841,0.05655527,0.010282776,0.846153846,0.153846154,0.352697757,0.1,1,-0.322222222,-0.5,-0.155555556,0,0,0.5,0,5600
729,10,261,0.598455596,0.999999994,0.710843369,12,9,1,0,5.149425287,8,0,0,0,0,0,1,217,819,473.8,0,17100,4825,0,2339.52,886.6634127,704,3700,2138,0,0,1,0,0,0,0,0,0.025194175,0.161447636,0.292381208,0.02500337,0.49597361,0.381944444,0.075462963,0.022988506,0.01532567,0.6,0.4,0.3,0.1,0.7,-0.110416667,-0.166666667,-0.05,0,0,0.5,0,1500
